epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
97,449.966,2.14337,2.25177,2.17273,2.22789,0,0.13632,0.31818,0.15546,0.06337,0.00413,0.04545,0.0006,0.00011,2.27403,1.77105,2.78773,2.46136,0,0.00180992,0.00180992,0.00180992
98,454.522,2.00128,2.27652,2.06278,2.10727,0,0.17945,0.22727,0.20802,0.07331,0.00378,0.04545,0.00092,0.00016,2.23257,1.77435,2.57175,2.42422,0,0.00180794,0.00180794,0.00180794
99,459.078,2.00013,2.2615,2.07051,2.1075,0,0.15356,0.18182,0.17183,0.06526,0.00426,0.06818,0.00073,0.00014,2.30902,1.81086,2.51225,2.44654,0,0.00180596,0.00180596,0.00180596
100,463.709,2.01545,2.2378,2.08963,2.11444,0,0.33831,0.09091,0.13102,0.0515,0.00267,0.06818,0.00056,0.0001,2.37595,1.79759,2.5676,2.49629,0,0.00180398,0.00180398,0.00180398
101,468.037,2.02366,2.35507,2.10404,2.14695,0,0.35041,0.09091,0.11606,0.04506,0.00344,0.13636,0.00123,0.00023,2.34678,1.76532,2.61565,2.50648,0,0.001802,0.001802,0.001802
102,472.522,2.07749,2.3881,2.09976,2.1156,0,0.35041,0.09091,0.11606,0.04506,0.00344,0.13636,0.00123,0.00023,2.34678,1.76532,2.61565,2.50648,0,0.00180002,0.00180002,0.00180002
103,476.9,2.00948,2.28026,2.11986,2.10257,0,0.1666,0.18182,0.13576,0.04469,0.0067,0.06818,0.00156,0.00027,2.39577,1.73288,2.57061,2.53369,0,0.00179804,0.00179804,0.00179804
104,481.301,1.96763,2.25966,2.1498,2.06239,0,0.17089,0.24366,0.11421,0.04041,0.01124,0.06818,0.00259,0.00038,2.57865,1.747,2.61355,2.63474,0,0.00179606,0.00179606,0.00179606
105,485.66,2.04364,2.40244,2.09988,2.0936,0,0.12179,0.22727,0.07075,0.01895,0.00427,0.02273,0.00086,0.00013,2.82346,1.98178,2.75453,2.7827,0,0.00179408,0.00179408,0.00179408
106,490.243,1.98604,2.31217,2.08486,2.09028,0,0.15009,0.29545,0.12072,0.03534,0.01162,0.02273,0.00144,0.00016,2.60243,1.95116,2.71326,2.65311,0,0.0017921,0.0017921,0.0017921
107,494.531,2.00705,2.24509,2.01032,2.04956,0,0.15009,0.29545,0.12072,0.03534,0.01162,0.02273,0.00144,0.00016,2.60243,1.95116,2.71326,2.65311,0,0.00179012,0.00179012,0.00179012
