epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
71,424.172,2.13451,2.30256,2.34901,2.3309,0,0.04646,0.38636,0.04579,0.0137,0.0021,0.09091,0.00139,0.00028,2.75584,7.29925,2.91993,2.99171,0,0.0018614,0.0018614,0.0018614
72,429.681,2.18101,2.28972,2.25951,2.35038,0,0.17202,0.18182,0.1232,0.05058,0.00207,0.09091,0.00067,0.00011,2.65459,1.90182,2.86785,2.86699,0,0.00185942,0.00185942,0.00185942
73,435.297,2.16277,2.26175,2.27064,2.28515,0,0.28638,0.18182,0.10383,0.0368,0.00031,0.02273,3e-05,0,2.64887,2.06905,3.19448,2.80989,0,0.00185744,0.00185744,0.00185744
74,440.938,2.1403,2.40449,2.25848,2.2324,0,0.11826,0.18182,0.10874,0.03336,0.00043,0.02273,0.0001,3e-05,2.65026,1.91768,3.07057,2.80323,0,0.00185546,0.00185546,0.00185546
75,446.516,2.2318,2.48262,2.33373,2.2992,0,0.11826,0.18182,0.10874,0.03336,0.00043,0.02273,0.0001,3e-05,2.65026,1.91768,3.07057,2.80323,0,0.00185348,0.00185348,0.00185348
76,452.064,2.13364,2.38891,2.26055,2.25282,0,0.16829,0.27273,0.16953,0.04733,0.00146,0.02273,0.00025,5e-05,2.48296,1.89918,2.72043,2.6401,0,0.0018515,0.0018515,0.0018515
77,457.611,2.09371,2.3613,2.27277,2.21018,0,0.13683,0.15909,0.15966,0.05596,0.00315,0.06818,0.00071,0.00016,2.49161,1.98103,2.53998,2.6679,0,0.00184952,0.00184952,0.00184952
78,463.317,2.10939,2.28741,2.25204,2.23093,0,0.10937,0.11364,0.12508,0.04201,0.00839,0.02273,0.0021,0.00023,2.67041,2.02146,2.66413,2.77927,0,0.00184754,0.00184754,0.00184754
79,468.925,2.00841,2.2665,2.20753,2.14042,0,0.06384,0.20455,0.05663,0.01772,0.00061,0.04545,8e-05,1e-05,2.65569,1.99861,2.90774,2.84563,0,0.00184556,0.00184556,0.00184556
80,474.613,2.19381,2.32976,2.32937,2.34074,0,0.06384,0.20455,0.05663,0.01772,0.00061,0.04545,8e-05,1e-05,2.65569,1.99861,2.90774,2.84563,0,0.00184358,0.00184358,0.00184358
81,480.277,2.13581,2.35213,2.26451,2.28048,0,0.10603,0.22727,0.08938,0.02871,0.0003,0.02273,1e-05,0,2.65484,1.91115,2.98262,2.86969,0,0.0018416,0.0018416,0.0018416
82,485.758,2.07507,2.25589,2.27488,2.24885,0,0.12613,0.18182,0.10673,0.04049,0.01422,0.02273,0.0033,0.00111,2.5292,1.88437,2.97773,2.73275,0,0.00183962,0.00183962,0.00183962
83,491.449,2.04457,2.26366,2.21725,2.2362,0,0.11112,0.15909,0.13483,0.04449,0.08913,0.02273,0.00972,0.00172,2.56861,1.89242,2.83936,2.70735,0,0.00183764,0.00183764,0.00183764
84,496.991,2.07473,2.29254,2.20297,2.21499,0,0.14262,0.20455,0.11119,0.032,0.00725,0.09091,0.00176,0.00025,2.44913,1.84542,2.82975,2.61544,0,0.00183566,0.00183566,0.00183566
85,502.617,1.99001,2.21683,2.16113,2.12177,0,0.14121,0.25,0.0945,0.03002,0.00188,0.02273,0.0004,5e-05,2.43117,1.89166,2.91872,2.6042,0,0.00183368,0.00183368,0.00183368
86,508.223,2.00491,2.34662,2.2481,2.16336,0,0.14121,0.25,0.0945,0.03002,0.00188,0.02273,0.0004,5e-05,2.43117,1.89166,2.91872,2.6042,0,0.0018317,0.0018317,0.0018317
87,513.811,2.03983,2.32459,2.24758,2.17919,0,0.2005,0.27273,0.13488,0.03769,0.00155,0.02273,0.0003,4e-05,2.3404,1.91589,2.83525,2.58075,0,0.00182972,0.00182972,0.00182972
88,519.385,2.05132,2.33839,2.19546,2.23576,0,0.22382,0.25,0.15669,0.0498,0.00156,0.06818,0.0002,5e-05,2.34964,1.882,2.73008,2.58846,0,0.00182774,0.00182774,0.00182774
