epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
105,515.644,2.00292,2.27382,1.9617,2.14724,0,0.20443,0.20455,0.13392,0.0393,0.02513,0.09091,0.00432,0.00071,2.26099,1.8305,2.73003,2.46281,0,0.00179408,0.00179408,0.00179408
106,520.376,1.94921,2.27231,1.93812,2.13413,0,0.19467,0.20455,0.10925,0.04162,0.00905,0.06818,0.00217,0.00025,2.2525,1.83305,2.83139,2.4454,0,0.0017921,0.0017921,0.0017921
107,525.157,1.95138,2.24819,1.94661,2.13741,0,0.19467,0.20455,0.10925,0.04162,0.00905,0.06818,0.00217,0.00025,2.2525,1.83305,2.83139,2.4454,0,0.00179012,0.00179012,0.00179012
108,529.887,2.01385,2.26482,2.03126,2.15035,0,0.18927,0.20455,0.14387,0.05591,0.01403,0.06818,0.00255,0.0003,2.34489,1.74403,2.75417,2.51827,0,0.00178814,0.00178814,0.00178814
109,535.003,1.9496,2.29301,2.00283,2.16878,0,0.32721,0.29545,0.18445,0.0591,0.01168,0.04545,0.00172,0.00026,2.31068,1.68945,2.73194,2.52843,0,0.00178616,0.00178616,0.00178616
110,540.026,2.02111,2.15941,2.00297,2.20997,0,0.18216,0.25,0.16345,0.05152,0.0373,0.04545,0.0034,0.00055,2.29409,1.66991,2.60836,2.53109,0,0.00178418,0.00178418,0.00178418
111,544.919,2.01942,2.22752,1.97128,2.21299,0,0.17471,0.25,0.15382,0.04389,0.01789,0.06818,0.00387,0.00087,2.44222,1.73674,2.56322,2.66167,0,0.0017822,0.0017822,0.0017822
112,549.608,1.93188,2.23844,1.94502,2.1206,0,0.17471,0.25,0.15382,0.04389,0.01789,0.06818,0.00387,0.00087,2.44222,1.73674,2.56322,2.66167,0,0.00178022,0.00178022,0.00178022
113,554.422,1.91515,2.28526,2.00764,2.16134,0,0.18784,0.36364,0.18844,0.05358,0.09172,0.04545,0.01352,0.00254,2.37069,1.70906,2.50352,2.64528,0,0.00177824,0.00177824,0.00177824
114,559.158,1.87177,2.21785,1.89508,2.06036,0,0.1656,0.29545,0.1619,0.0477,0.04978,0.13636,0.01068,0.00281,2.21491,1.67059,2.49272,2.52288,0,0.00177626,0.00177626,0.00177626
115,563.998,1.93152,2.23085,1.91825,2.10066,0,0.19356,0.29545,0.14229,0.04403,0.05497,0.09091,0.00671,0.00143,2.36321,1.76561,2.51189,2.58795,0,0.00177428,0.00177428,0.00177428
116,568.832,1.91866,2.26009,1.9258,2.09861,0,0.12962,0.18182,0.10163,0.03311,0.05151,0.04545,0.00717,0.00158,2.36611,1.78217,2.56478,2.57708,0,0.0017723,0.0017723,0.0017723
117,574.394,1.92311,2.15498,1.86127,2.11134,0,0.12442,0.22727,0.13342,0.03875,0.03743,0.04545,0.00711,0.00105,2.36565,1.81238,2.60638,2.61154,0,0.00177032,0.00177032,0.00177032
118,580.14,1.92103,2.24326,1.93288,2.09459,0,0.12442,0.22727,0.13342,0.03875,0.03743,0.04545,0.00711,0.00105,2.36565,1.81238,2.60638,2.61154,0,0.00176834,0.00176834,0.00176834
119,585.598,1.88792,2.21973,1.9211,2.10186,0,0.14909,0.22727,0.1259,0.03723,0.02806,0.06818,0.00379,0.0008,2.3664,1.7833,2.63093,2.58938,0,0.00176636,0.00176636,0.00176636
120,591.214,1.82102,2.13385,1.90272,2.07925,0,0.12978,0.23394,0.14098,0.04208,0.03668,0.04545,0.005,0.00088,2.18968,1.75536,2.68034,2.45228,0,0.00176438,0.00176438,0.00176438
121,596.757,1.91324,2.14283,1.90687,2.12896,0,0.09103,0.25,0.11649,0.03763,0.01114,0.04545,0.0035,0.00061,2.20919,1.71851,2.75497,2.51096,0,0.0017624,0.0017624,0.0017624
122,602.269,1.9291,2.20084,1.92869,2.10093,0,0.11321,0.40909,0.14271,0.0438,0.01829,0.09091,0.00601,0.0009,2.25178,1.68573,2.53363,2.43717,0,0.00176042,0.00176042,0.00176042
123,607.802,1.979,2.2953,1.9398,2.12039,0,0.11321,0.40909,0.14271,0.0438,0.01829,0.09091,0.00601,0.0009,2.25178,1.68573,2.53363,2.43717,0,0.00175844,0.00175844,0.00175844
