epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
131,602.509,2.23496,2.17111,2.24032,2.69912,0,0.23931,0.21464,0.13073,0.03844,0.00423,0.09091,0.00068,9e-05,2.58679,1.86554,2.62843,2.90494,0,0.0017426,0.0017426,0.0017426
132,609.118,2.20086,2.10268,2.23164,2.66914,0,0.17847,0.25,0.1438,0.03943,0.02157,0.02273,0.0019,0.00025,2.58831,1.86752,2.59758,2.91341,0,0.00174062,0.00174062,0.00174062
133,615.226,2.13318,2.01766,2.21544,2.62875,0,0.12878,0.3158,0.09347,0.02422,0.0509,0.02273,0.00341,0.00073,2.55201,1.92672,2.61854,2.87484,0,0.00173864,0.00173864,0.00173864
134,619.819,2.26665,2.09835,2.2623,2.72742,0,0.12878,0.3158,0.09347,0.02422,0.0509,0.02273,0.00341,0.00073,2.55201,1.92672,2.61854,2.87484,0,0.00173666,0.00173666,0.00173666
135,624.374,2.18163,2.07019,2.30529,2.69587,0,0.16117,0.40909,0.09766,0.02515,0.07379,0.02273,0.00686,0.00092,2.5793,2.03108,2.72912,2.85909,0,0.00173468,0.00173468,0.00173468
136,629.091,2.2422,2.02135,2.24337,2.66735,0,0.10017,0.22727,0.07558,0.02376,0.00125,0.09091,0.00047,7e-05,2.48151,2.08497,2.81513,2.8277,0,0.0017327,0.0017327,0.0017327
137,633.67,2.17479,2.03067,2.31734,2.65019,0,0.14265,0.20455,0.08812,0.02212,0.01967,0.02273,0.00151,0.00017,2.54549,2.03897,2.8532,2.91301,0,0.00173072,0.00173072,0.00173072
138,638.05,2.21175,2.11742,2.28331,2.61018,0,0.12034,0.20455,0.08579,0.02608,0.00148,0.09091,0.0003,6e-05,2.62603,1.9612,2.76924,2.99065,0,0.00172874,0.00172874,0.00172874
139,642.433,2.19691,2.0209,2.31885,2.64365,0,0.12034,0.20455,0.08579,0.02608,0.00148,0.09091,0.0003,6e-05,2.62603,1.9612,2.76924,2.99065,0,0.00172676,0.00172676,0.00172676
140,646.951,2.17095,2.0658,2.28732,2.64805,0,0.12552,0.29545,0.10711,0.03302,0.02282,0.02273,0.00106,0.00013,2.56397,1.9762,2.7359,2.95081,0,0.00172478,0.00172478,0.00172478
141,651.406,2.16094,2.00399,2.21763,2.62755,0,0.14005,0.21104,0.12683,0.0409,0.00093,0.06818,0.00015,2e-05,2.61875,2.02342,2.8263,2.92902,0,0.0017228,0.0017228,0.0017228
142,655.908,2.17759,2.0363,2.25634,2.64016,0,0.25064,0.18182,0.15094,0.04633,0.00092,0.06818,0.00015,2e-05,2.53111,1.94076,2.93991,2.79514,0,0.00172082,0.00172082,0.00172082
143,660.61,2.15633,1.99011,2.30571,2.65251,0,0.19114,0.29545,0.15153,0.04604,0.00122,0.09091,0.0002,6e-05,2.49393,1.88588,2.78548,2.74947,0,0.00171884,0.00171884,0.00171884
144,665.22,2.22217,2.10822,2.25803,2.63154,0,0.19114,0.29545,0.15153,0.04604,0.00122,0.09091,0.0002,6e-05,2.49393,1.88588,2.78548,2.74947,0,0.00171686,0.00171686,0.00171686
145,669.615,2.25792,2.02387,2.28825,2.70311,0,0.13312,0.29545,0.09985,0.02209,0.01214,0.02273,0.00189,0.00056,2.62201,1.86084,2.7851,2.96286,0,0.00171488,0.00171488,0.00171488
146,673.956,2.15574,2.04363,2.22986,2.66446,0,0.08741,0.27273,0.09056,0.01815,0.06783,0.04545,0.01171,0.00327,2.77518,1.95911,2.79167,3.18146,0,0.0017129,0.0017129,0.0017129
147,678.448,2.22868,2.0899,2.21526,2.60666,0,0.11723,0.22727,0.07797,0.02068,0.14201,0.02273,0.00969,0.00251,2.69375,2.02184,2.71745,3.12939,0,0.00171092,0.00171092,0.00171092
148,682.867,2.15487,2.02881,2.24424,2.62765,0,0.12135,0.27273,0.08957,0.02599,0.12957,0.02273,0.0066,0.00188,2.5416,1.94225,2.63031,2.92185,0,0.00170894,0.00170894,0.00170894
149,687.255,2.13021,2.02735,2.26904,2.59372,0,0.15445,0.22727,0.0991,0.03218,0.02137,0.02273,0.00579,0.00129,2.54377,1.79359,2.67448,2.80601,0,0.00170696,0.00170696,0.00170696
150,691.591,2.14635,1.97524,2.23283,2.60658,0,0.15445,0.22727,0.0991,0.03218,0.02137,0.02273,0.00579,0.00129,2.54377,1.79359,2.67448,2.80601,0,0.00170498,0.00170498,0.00170498
151,695.941,2.09188,2.01902,2.18574,2.56231,0,0.17477,0.15909,0.12923,0.04109,0.02704,0.06818,0.00277,0.00065,2.60888,1.76926,2.67864,2.85409,0,0.001703,0.001703,0.001703
152,700.396,2.09835,1.91946,2.24023,2.61583,0,0.19303,0.20455,0.11946,0.03615,0.02063,0.09091,0.00348,0.00059,2.67225,1.79018,2.70123,2.86637,0,0.00170102,0.00170102,0.00170102
153,704.747,2.14261,1.99582,2.16733,2.64352,0,0.13553,0.13636,0.0989,0.02829,0.00598,0.09091,0.00187,0.0004,2.64817,1.7904,2.85467,2.83772,0,0.00169904,0.00169904,0.00169904
154,709.194,2.19066,2.05346,2.11917,2.60105,0,0.14889,0.18182,0.08116,0.02327,0.0091,0.04545,0.00171,0.00039,2.6369,1.80866,2.84572,2.87515,0,0.00169706,0.00169706,0.00169706
155,713.516,2.13453,2.01679,2.19345,2.60314,0,0.14889,0.18182,0.08116,0.02327,0.0091,0.04545,0.00171,0.00039,2.6369,1.80866,2.84572,2.87515,0,0.00169508,0.00169508,0.00169508
156,717.891,2.11395,2.02299,2.15757,2.6356,0,0.12401,0.25,0.08228,0.02765,0.0454,0.06818,0.00472,0.00084,2.56887,1.81913,2.70035,2.88404,0,0.0016931,0.0016931,0.0016931
157,722.314,2.12456,2.02459,2.23045,2.62772,0,0.13254,0.20455,0.08727,0.02807,0.03158,0.04545,0.00472,0.00066,2.4907,1.81245,2.6927,2.80002,0,0.00169112,0.00169112,0.00169112
158,726.691,2.13543,2.01309,2.19395,2.59277,0,0.23055,0.15909,0.12614,0.04038,0.03669,0.02273,0.00258,0.00032,2.51348,1.82184,2.57337,2.80663,0,0.00168914,0.00168914,0.00168914
159,731.197,2.1082,2.02173,2.11159,2.54888,0,0.18059,0.22727,0.15118,0.05113,0.00128,0.09091,0.00042,5e-05,2.52033,1.87207,2.55257,2.75701,0,0.00168716,0.00168716,0.00168716
160,735.482,2.10098,1.95933,2.15237,2.60104,0,0.18059,0.22727,0.15118,0.05113,0.00128,0.09091,0.00042,5e-05,2.52033,1.87207,2.55257,2.75701,0,0.00168518,0.00168518,0.00168518
161,740.058,2.16431,2.04527,2.23223,2.58031,0,0.2217,0.34091,0.17796,0.0556,0.00095,0.06818,0.00016,2e-05,2.53547,1.87892,2.52893,2.75872,0,0.0016832,0.0016832,0.0016832
162,744.54,2.13133,2.05081,2.2084,2.62933,0,0.27453,0.36364,0.23042,0.06457,0.00129,0.09091,0.00028,4e-05,2.5315,1.88037,2.46785,2.78956,0,0.00168122,0.00168122,0.00168122
163,749.096,2.11228,1.99511,2.17751,2.55704,0,0.22295,0.27273,0.20667,0.06354,0.00369,0.13636,0.00143,0.00025,2.55058,1.84842,2.456,2.83749,0,0.00167924,0.00167924,0.00167924
164,753.547,2.14283,2.08134,2.10394,2.60657,0,0.17585,0.31523,0.17519,0.06039,0.00201,0.13636,0.00113,0.00022,2.45288,1.78728,2.50676,2.78957,0,0.00167726,0.00167726,0.00167726
165,757.929,2.10011,2.0325,2.09857,2.5296,0,0.21147,0.15909,0.16081,0.06281,0.00248,0.13636,0.00102,0.00018,2.42569,1.78051,2.63297,2.72719,0,0.00167528,0.00167528,0.00167528
166,762.411,2.08014,2.07983,2.14469,2.52322,0,0.21147,0.15909,0.16081,0.06281,0.00248,0.13636,0.00102,0.00018,2.42569,1.78051,2.63297,2.72719,0,0.0016733,0.0016733,0.0016733
167,766.828,2.07681,1.98193,2.12257,2.57617,0,0.23021,0.15909,0.15927,0.04988,0.00197,0.13636,0.00089,0.0002,2.50244,1.80879,2.64881,2.78195,0,0.00167132,0.00167132,0.00167132
168,771.246,2.10985,2.06571,2.10243,2.56124,0,0.25517,0.22727,0.11863,0.03332,0.0192,0.09091,0.00334,0.0006,2.60915,1.87412,2.79533,2.85239,0,0.00166934,0.00166934,0.00166934
169,775.694,2.17273,2.08988,2.15636,2.60851,0,0.16228,0.15909,0.08648,0.02214,0.03429,0.09091,0.00722,0.00126,2.62799,1.88469,2.81361,2.89113,0,0.00166736,0.00166736,0.00166736
170,780.585,2.16352,2.07108,2.247,2.57594,0,0.13977,0.25857,0.09592,0.02724,0.02136,0.06818,0.00277,0.00078,2.46081,1.78326,2.66862,2.77573,0,0.00166538,0.00166538,0.00166538
171,785.062,2.12636,2.03714,2.10973,2.56482,0,0.13977,0.25857,0.09592,0.02724,0.02136,0.06818,0.00277,0.00078,2.46081,1.78326,2.66862,2.77573,0,0.0016634,0.0016634,0.0016634
172,789.474,2.05665,2.00009,2.11577,2.60932,0,0.14763,0.27273,0.10734,0.03537,0.01376,0.02273,0.00216,0.00037,2.44601,1.7687,2.61246,2.78534,0,0.00166142,0.00166142,0.00166142
173,793.815,2.03317,1.91163,2.15937,2.52668,0,0.13615,0.27273,0.11925,0.04902,0.01811,0.02273,0.00167,0.00027,2.46774,1.79709,2.60872,2.80669,0,0.00165944,0.00165944,0.00165944
174,798.267,2.11313,1.98949,2.11684,2.54848,0,0.14722,0.22727,0.10845,0.03672,0.03733,0.04545,0.00264,0.00061,2.47641,1.83461,2.70224,2.77696,0,0.00165746,0.00165746,0.00165746
175,802.743,2.15356,2.06302,2.16021,2.54082,0,0.14274,0.24602,0.11904,0.03192,0.02708,0.04545,0.00298,0.00047,2.50723,1.92383,2.74856,2.82122,0,0.00165548,0.00165548,0.00165548
176,807.094,2.10734,1.92193,2.13588,2.53582,0,0.14274,0.24602,0.11904,0.03192,0.02708,0.04545,0.00298,0.00047,2.50723,1.92383,2.74856,2.82122,0,0.0016535,0.0016535,0.0016535
177,811.536,2.04349,1.9316,2.1091,2.49709,0,0.1421,0.34091,0.11255,0.03781,0.06308,0.02273,0.00374,0.00052,2.45505,1.93871,2.58228,2.79143,0,0.00165152,0.00165152,0.00165152
178,816.028,2.07823,1.91823,2.13039,2.53245,0,0.19355,0.31818,0.17337,0.05507,0.02366,0.02273,0.00236,0.00034,2.46304,1.95303,2.5249,2.79417,0,0.00164954,0.00164954,0.00164954
179,820.481,2.09885,1.98778,2.11097,2.51285,0,0.18964,0.31818,0.20319,0.0621,0.00928,0.02273,0.0015,0.00025,2.4184,1.90055,2.47956,2.77013,0,0.00164756,0.00164756,0.00164756
180,825.033,2.07589,1.99216,2.08229,2.54855,0,0.18553,0.40909,0.16892,0.04772,0.01332,0.04545,0.00218,0.0005,2.50924,1.89059,2.51487,2.85395,0,0.00164558,0.00164558,0.00164558
181,829.533,2.12327,2.01411,2.19325,2.61739,0,0.13713,0.20455,0.15554,0.04352,0.02262,0.04545,0.00313,0.00057,2.51368,1.89854,2.55422,2.86482,0,0.0016436,0.0016436,0.0016436
182,833.937,2.06662,2.03486,2.09721,2.52921,0,0.13713,0.20455,0.15554,0.04352,0.02262,0.04545,0.00313,0.00057,2.51368,1.89854,2.55422,2.86482,0,0.00164162,0.00164162,0.00164162
183,838.425,2.07508,2.10643,2.10262,2.49906,0,0.16061,0.27273,0.15606,0.04233,0.00899,0.04545,0.00115,0.00021,2.61305,2.00515,2.59072,2.94736,0,0.00163964,0.00163964,0.00163964
184,842.876,2.12159,1.99516,2.12389,2.54695,0,0.18283,0.22727,0.15947,0.04711,0.00093,0.06818,0.00014,2e-05,2.67074,2.13329,2.61922,2.99148,0,0.00163766,0.00163766,0.00163766
185,847.288,2.08495,2.10043,2.22017,2.5642,0,0.22601,0.38636,0.19634,0.05635,0.00093,0.06818,0.00016,2e-05,2.66321,2.09572,2.56551,2.95163,0,0.00163568,0.00163568,0.00163568
186,851.71,2.06415,2.03746,2.0942,2.56493,0,0.26321,0.31818,0.20769,0.05802,0.00755,0.02273,0.0008,0.00016,2.48202,1.95641,2.5908,2.84495,0,0.0016337,0.0016337,0.0016337
187,856.009,2.0377,1.97776,2.07847,2.51403,0,0.26321,0.31818,0.20769,0.05802,0.00755,0.02273,0.0008,0.00016,2.48202,1.95641,2.5908,2.84495,0,0.00163172,0.00163172,0.00163172
188,860.381,2.02568,2.01277,2.10934,2.48647,0,0.19151,0.29545,0.14333,0.0385,0.02337,0.02273,0.00283,0.00035,2.46194,1.84126,2.5889,2.81846,0,0.00162974,0.00162974,0.00162974
189,864.833,1.96277,1.96439,2.10401,2.49323,0,0.13356,0.25,0.08581,0.02767,0.00123,0.09091,0.00039,6e-05,2.47764,1.80558,2.70926,2.83514,0,0.00162776,0.00162776,0.00162776
190,869.52,1.96789,1.96176,2.14328,2.47346,0,0.12914,0.27273,0.09411,0.02902,0.00138,0.04545,0.00027,6e-05,2.4526,1.81055,2.71027,2.83811,0,0.00162578,0.00162578,0.00162578
191,873.92,1.97823,1.94813,2.12948,2.49595,0,0.25842,0.27273,0.14577,0.05435,0.00092,0.06818,0.0001,4e-05,2.45791,1.80974,2.80892,2.8664,0,0.0016238,0.0016238,0.0016238
192,878.359,1.96724,2.01089,2.06823,2.44185,0,0.25842,0.27273,0.14577,0.05435,0.00092,0.06818,0.0001,4e-05,2.45791,1.80974,2.80892,2.8664,0,0.00162182,0.00162182,0.00162182
193,882.772,2.04464,2.00143,2.08241,2.49016,0,0.26714,0.27273,0.19454,0.0659,0.03254,0.02273,0.00169,0.00021,2.39129,1.77776,2.61087,2.77603,0,0.00161984,0.00161984,0.00161984
194,887.256,1.9707,2.04603,2.08216,2.43729,0,0.214,0.22727,0.17458,0.0505,0.02347,0.04545,0.00252,0.00057,2.41744,1.72186,2.59609,2.75193,0,0.00161786,0.00161786,0.00161786
195,891.657,2.04225,2.07391,2.05025,2.48427,0,0.19264,0.18182,0.13804,0.0459,0.02249,0.02273,0.00209,0.00055,2.44542,1.74415,2.6642,2.74589,0,0.00161588,0.00161588,0.00161588
196,896.09,2.05222,1.99628,1.99203,2.46392,0,0.1871,0.16223,0.15184,0.04408,0.04101,0.02273,0.00326,0.00084,2.46725,1.79778,2.71622,2.75251,0,0.0016139,0.0016139,0.0016139
197,900.535,2.00699,1.99997,2.0405,2.4706,0,0.19137,0.36364,0.15377,0.0475,0.03706,0.04545,0.0031,0.00065,2.4595,1.86512,2.57962,2.85243,0,0.00161192,0.00161192,0.00161192
198,904.888,2.015,2.01019,2.07564,2.49728,0,0.19137,0.36364,0.15377,0.0475,0.03706,0.04545,0.0031,0.00065,2.4595,1.86512,2.57962,2.85243,0,0.00160994,0.00160994,0.00160994
199,909.481,2.09037,2.00118,2.08937,2.54428,0,0.1596,0.36364,0.114,0.04075,0.18146,0.02273,0.01327,0.00138,2.48265,1.97256,2.53089,2.84675,0,0.00160796,0.00160796,0.00160796
200,913.937,2.06643,2.02406,2.0676,2.47559,0,0.16855,0.38636,0.12204,0.0402,0.19882,0.02273,0.00817,0.00092,2.3987,1.90183,2.58492,2.80426,0,0.00160598,0.00160598,0.00160598
201,918.35,2.01967,1.92318,2.06279,2.458,0,0.15124,0.38636,0.12392,0.04206,0.11545,0.02273,0.00665,0.00131,2.37205,1.87983,2.67306,2.79348,0,0.001604,0.001604,0.001604
202,922.696,2.07475,2.01108,2.09824,2.46251,0,0.13464,0.389,0.10338,0.03195,0.03214,0.06818,0.00428,0.00061,2.42642,1.83068,2.80364,2.86063,0,0.00160202,0.00160202,0.00160202
203,927.042,2.02972,1.95635,2.09219,2.48722,0,0.13464,0.389,0.10338,0.03195,0.03214,0.06818,0.00428,0.00061,2.42642,1.83068,2.80364,2.86063,0,0.00160004,0.00160004,0.00160004
204,931.562,2.03089,1.95618,2.15027,2.53025,0,0.15473,0.25,0.10608,0.03415,0.02096,0.02273,0.00165,0.00022,2.4879,1.80555,2.83673,2.84035,0,0.00159806,0.00159806,0.00159806
205,936.054,2.01709,1.90921,2.08877,2.42619,0,0.17349,0.15909,0.13681,0.03776,0.01362,0.02273,0.00124,0.00016,2.54111,1.79101,2.85769,2.85543,0,0.00159608,0.00159608,0.00159608
206,940.546,1.98749,1.98974,1.971,2.40198,0,0.18239,0.31818,0.18294,0.048,0.00797,0.02273,0.00091,0.00016,2.57373,1.76327,2.75701,2.87114,0,0.0015941,0.0015941,0.0015941
207,944.931,1.99769,1.96148,2.06459,2.44741,0,0.20852,0.27273,0.16295,0.05425,0.00514,0.02273,0.00079,0.00015,2.54521,1.74221,2.69279,2.83995,0,0.00159212,0.00159212,0.00159212
208,949.337,2.02231,2.06049,2.0215,2.4895,0,0.20852,0.27273,0.16295,0.05425,0.00514,0.02273,0.00079,0.00015,2.54521,1.74221,2.69279,2.83995,0,0.00159014,0.00159014,0.00159014
209,953.811,2.09204,2.02081,2.1336,2.53838,0,0.21595,0.22727,0.18235,0.06317,0.00609,0.02273,0.00071,0.00011,2.52113,1.77534,2.77875,2.827,0,0.00158816,0.00158816,0.00158816
210,958.465,2.0556,2.03304,2.06447,2.42873,0,0.52685,0.20455,0.26884,0.10884,0.00536,0.02273,0.00092,0.00017,2.48993,1.79361,2.74209,2.82181,0,0.00158618,0.00158618,0.00158618
211,963.103,2.01016,2.00429,2.0668,2.49431,0,0.33126,0.25,0.28823,0.12804,0.01316,0.02273,0.00204,0.00048,2.41589,1.78612,2.55775,2.79773,0,0.0015842,0.0015842,0.0015842
212,967.67,2.03033,1.98094,2.02974,2.43832,0,0.24603,0.29545,0.25469,0.08322,0.03605,0.06818,0.00774,0.00143,2.52031,1.83393,2.395,2.9476,0,0.00158222,0.00158222,0.00158222
213,972.126,1.95461,1.89141,2.00168,2.42862,0,0.24354,0.27273,0.23897,0.07908,0.08129,0.02273,0.00514,0.00089,2.51966,1.90103,2.47533,2.92256,0,0.00158024,0.00158024,0.00158024
214,976.521,2.0335,1.93836,2.03645,2.49583,0,0.24354,0.27273,0.23897,0.07908,0.08129,0.02273,0.00514,0.00089,2.51966,1.90103,2.47533,2.92256,0,0.00157826,0.00157826,0.00157826
215,980.948,1.98654,1.93169,1.96887,2.45898,0,0.37999,0.20455,0.26598,0.09505,0.00777,0.02273,0.0013,0.00023,2.48999,1.91608,2.57733,2.8472,0,0.00157628,0.00157628,0.00157628
216,985.38,2.0395,1.96216,2.00312,2.5029,0,0.31496,0.31818,0.21385,0.06815,0.0219,0.04545,0.0025,0.00033,2.50507,1.87552,2.58208,2.86314,0,0.0015743,0.0015743,0.0015743
217,989.923,1.97659,2.00564,1.99989,2.48457,0,0.25522,0.38636,0.20181,0.06011,0.01134,0.02273,0.00137,0.00021,2.48886,1.84099,2.5766,2.86944,0,0.00157232,0.00157232,0.00157232
218,994.341,2.03001,1.97322,1.97327,2.4668,0,0.18201,0.30349,0.18065,0.05683,0.00912,0.02273,0.00142,0.00022,2.44712,1.83284,2.56863,2.84751,0,0.00157034,0.00157034,0.00157034
219,998.758,2.03677,1.92598,2.04224,2.46517,0,0.18201,0.30349,0.18065,0.05683,0.00912,0.02273,0.00142,0.00022,2.44712,1.83284,2.56863,2.84751,0,0.00156836,0.00156836,0.00156836
220,1003.25,1.98748,1.97647,2.03457,2.50147,0,0.24332,0.40909,0.23297,0.07124,0.00544,0.04545,0.00104,0.0002,2.4695,1.79171,2.491,2.79405,0,0.00156638,0.00156638,0.00156638
221,1007.64,1.92976,1.90232,1.98674,2.34443,0,0.23118,0.3486,0.1969,0.07319,0.01624,0.02273,0.00281,0.00038,2.52697,1.75994,2.53579,2.82592,0,0.0015644,0.0015644,0.0015644
222,1012.27,1.98431,1.94331,1.96767,2.44064,0,0.49067,0.18182,0.21588,0.06428,0.00331,0.02273,0.00088,0.00018,2.56991,1.75436,2.57517,2.88976,0,0.00156242,0.00156242,0.00156242
223,1016.69,2.02906,2.00532,1.9725,2.45631,0,0.53822,0.20455,0.26734,0.0833,0.0052,0.02273,0.00105,0.00023,2.59828,1.75437,2.52211,2.90293,0,0.00156044,0.00156044,0.00156044
224,1021.21,1.93394,1.92262,1.92874,2.35344,0,0.53822,0.20455,0.26734,0.0833,0.0052,0.02273,0.00105,0.00023,2.59828,1.75437,2.52211,2.90293,0,0.00155846,0.00155846,0.00155846
225,1025.66,1.95923,1.88232,1.94788,2.39066,0,0.38782,0.27273,0.2984,0.08714,0.02075,0.04545,0.00315,0.00051,2.44685,1.73953,2.47114,2.83819,0,0.00155648,0.00155648,0.00155648
226,1030.05,2.01592,1.96882,1.94394,2.42502,0,0.35745,0.26566,0.28227,0.08741,0.01576,0.06818,0.00216,0.0004,2.4248,1.77406,2.54846,2.87233,0,0.0015545,0.0015545,0.0015545
227,1034.5,2.01178,2.06068,2.04545,2.44303,0,0.5015,0.20584,0.30008,0.08411,0.01308,0.06818,0.00139,0.00028,2.38732,1.81721,2.57498,2.83288,0,0.00155252,0.00155252,0.00155252
228,1038.91,1.96028,1.96397,2.01844,2.44409,0,0.21612,0.27273,0.21509,0.06259,0.00685,0.02273,0.00094,0.00031,2.34604,1.83618,2.56004,2.77653,0,0.00155054,0.00155054,0.00155054
229,1043.37,1.92144,1.97686,1.96335,2.39546,0,0.09547,0.29545,0.11065,0.03816,0.00909,0.02273,0.00117,0.00033,2.32316,1.80923,2.61041,2.76734,0,0.00154856,0.00154856,0.00154856
230,1047.77,1.9585,1.93797,1.92771,2.45365,0,0.09547,0.29545,0.11065,0.03816,0.00909,0.02273,0.00117,0.00033,2.32316,1.80923,2.61041,2.76734,0,0.00154658,0.00154658,0.00154658
231,1052.56,1.92076,1.92898,1.95114,2.43898,0,0.13284,0.27273,0.10982,0.03476,0.14906,0.02273,0.00754,0.00088,2.42144,1.80034,2.64388,2.8301,0,0.0015446,0.0015446,0.0015446
232,1057,1.94298,1.88538,1.92528,2.42507,0,0.18584,0.25,0.13141,0.04122,0.00828,0.06818,0.00124,0.00025,2.46131,1.75643,2.64753,2.828,0,0.00154262,0.00154262,0.00154262
233,1061.45,1.98438,1.95631,1.97393,2.41564,0,0.27404,0.22727,0.16091,0.04656,0.0149,0.02273,0.0015,0.00026,2.5135,1.79794,2.70285,2.81574,0,0.00154064,0.00154064,0.00154064
234,1066.04,2.00407,1.94029,1.94424,2.45391,0,0.21501,0.20455,0.13758,0.03886,0.03528,0.02273,0.00281,0.00039,2.52176,1.84074,2.64929,2.82528,0,0.00153866,0.00153866,0.00153866
235,1070.47,1.92662,1.9219,1.98026,2.42435,0,0.21501,0.20455,0.13758,0.03886,0.03528,0.02273,0.00281,0.00039,2.52176,1.84074,2.64929,2.82528,0,0.00153668,0.00153668,0.00153668
236,1074.83,1.92292,1.99592,2.02123,2.40403,0,0.1681,0.22727,0.12889,0.035,0.02691,0.02273,0.00528,0.00097,2.58321,1.88104,2.63164,2.82952,0,0.0015347,0.0015347,0.0015347
237,1079.38,1.93263,1.92917,1.89794,2.3816,0,0.17494,0.23137,0.11856,0.03195,0.06203,0.04545,0.00458,0.00095,2.60495,2.01247,2.66085,2.9073,0,0.00153272,0.00153272,0.00153272
238,1083.85,1.93001,1.90774,1.93831,2.40643,0,0.23517,0.22727,0.2075,0.06023,0.00654,0.02273,0.00149,0.00028,2.58818,1.96908,2.84105,2.88543,0,0.00153074,0.00153074,0.00153074
239,1088.25,1.99273,1.92398,1.98809,2.414,0,0.43092,0.22727,0.24338,0.0862,0.00943,0.02273,0.00153,0.00029,2.58002,1.81023,2.71856,2.83271,0,0.00152876,0.00152876,0.00152876
240,1092.82,1.97531,2.03373,1.99486,2.36409,0,0.43092,0.22727,0.24338,0.0862,0.00943,0.02273,0.00153,0.00029,2.58002,1.81023,2.71856,2.83271,0,0.00152678,0.00152678,0.00152678
241,1097.36,1.98638,1.91458,2.00551,2.45797,0,0.30391,0.20848,0.22491,0.067,0.03914,0.02273,0.00332,0.00055,2.52797,1.76157,2.64568,2.80609,0,0.0015248,0.0015248,0.0015248
242,1101.77,1.99241,1.95248,1.92485,2.40165,0,0.2071,0.09091,0.1004,0.02771,0.01212,0.02273,0.00204,0.00042,2.56972,1.7726,2.74734,2.84571,0,0.00152282,0.00152282,0.00152282
243,1106.28,1.9448,1.86846,1.89069,2.33514,0,0.05731,0.25,0.08969,0.03126,0.00488,0.02273,0.00062,0.00017,2.52823,1.76792,2.82496,2.81345,0,0.00152084,0.00152084,0.00152084
244,1110.72,1.91848,1.9105,1.89258,2.37842,0,0.09499,0.09091,0.09461,0.03739,0.00861,0.02273,0.00102,0.00017,2.44283,1.76739,2.91008,2.7203,0,0.00151886,0.00151886,0.00151886
245,1115.28,1.92067,1.92231,1.92158,2.37514,0,0.11446,0.20455,0.12393,0.03349,0.00472,0.11364,0.00115,0.0002,2.4405,1.80299,2.8193,2.68533,0,0.00151688,0.00151688,0.00151688
246,1119.74,1.85981,1.87124,1.8561,2.30501,0,0.11446,0.20455,0.12393,0.03349,0.00472,0.11364,0.00115,0.0002,2.4405,1.80299,2.8193,2.68533,0,0.0015149,0.0015149,0.0015149
247,1124.13,1.8843,1.91869,1.88792,2.4012,0,0.18573,0.27273,0.16897,0.04467,0.00894,0.04545,0.00195,0.00043,2.47423,1.83828,2.64986,2.77486,0,0.00151292,0.00151292,0.00151292
248,1128.73,1.90662,1.92354,1.86224,2.39926,0,0.28504,0.18182,0.15053,0.05328,0.01354,0.06818,0.00307,0.00059,2.45344,1.79049,2.53485,2.78694,0,0.00151094,0.00151094,0.00151094
249,1133.16,1.92809,1.88998,1.88332,2.4059,0,0.25332,0.16201,0.18945,0.06617,0.01191,0.06818,0.00245,0.00052,2.40372,1.76608,2.51592,2.75788,0,0.00150896,0.00150896,0.00150896
250,1137.72,1.93834,1.92368,1.87055,2.37611,0,0.38575,0.18182,0.22841,0.08079,0.01461,0.04545,0.00203,0.00047,2.39139,1.75012,2.5465,2.74628,0,0.00150698,0.00150698,0.00150698
251,1142.29,1.90703,1.91737,1.89104,2.38721,0,0.38575,0.18182,0.22841,0.08079,0.01461,0.04545,0.00203,0.00047,2.39139,1.75012,2.5465,2.74628,0,0.001505,0.001505,0.001505
252,1146.84,1.90513,1.86597,1.88904,2.39265,0,0.35578,0.18182,0.21952,0.07946,0.01508,0.04545,0.002,0.00042,2.38341,1.74385,2.60086,2.73441,0,0.00150302,0.00150302,0.00150302
253,1151.31,1.86405,1.9051,1.85541,2.37176,0,0.26464,0.18182,0.17447,0.06119,0.0064,0.06818,0.00128,0.00027,2.39709,1.77888,2.71703,2.74087,0,0.00150104,0.00150104,0.00150104
254,1155.83,1.82827,1.94529,1.86566,2.34519,0,0.24507,0.22727,0.15531,0.04698,0.01804,0.02273,0.00178,0.00033,2.43706,1.78168,2.71466,2.73223,0,0.00149906,0.00149906,0.00149906
255,1160.27,1.89189,1.9063,1.84398,2.371,0,0.23038,0.25,0.19649,0.06348,0.00893,0.11364,0.00185,0.00034,2.45804,1.7958,2.55991,2.76107,0,0.00149708,0.00149708,0.00149708
256,1164.74,1.78839,1.8713,1.80481,2.30408,0,0.23038,0.25,0.19649,0.06348,0.00893,0.11364,0.00185,0.00034,2.45804,1.7958,2.55991,2.76107,0,0.0014951,0.0014951,0.0014951
257,1169.29,1.91175,1.84112,1.82771,2.33159,0,0.24082,0.28846,0.18182,0.06418,0.01416,0.06818,0.00218,0.00048,2.46532,1.79352,2.55377,2.79072,0,0.00149312,0.00149312,0.00149312
