epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
95,1144.73,1.90626,2.31417,2.17414,2.02664,0,0.08795,0.29545,0.09691,0.03882,0.09116,0.04545,0.01372,0.00276,2.25104,1.76614,2.63974,2.74279,0,0.00181388,0.00181388,0.00181388
96,1157.08,1.78644,2.03893,2.22703,1.81821,0,0.0882,0.10563,0.07109,0.0314,0.18052,0.02273,0.00785,0.00213,2.6378,1.83297,3.31979,3.00786,0,0.0018119,0.0018119,0.0018119
97,1169.36,2.0413,2.21008,2.37566,2.06572,0,0.14786,0.20455,0.09905,0.03014,0.10391,0.02273,0.00417,0.00045,2.36877,1.86003,2.78835,2.81896,0,0.00180992,0.00180992,0.00180992
98,1181.84,1.86498,2.12438,2.05393,1.92517,0,0.22465,0.22727,0.12337,0.04413,0.00323,0.09091,0.00068,9e-05,2.3849,1.85517,2.54556,2.81635,0,0.00180794,0.00180794,0.00180794
99,1194.13,1.95359,2.42863,2.03425,1.96548,0,0.24141,0.18182,0.18029,0.07034,0.06035,0.04545,0.01013,0.00262,2.2688,1.78326,2.30335,2.80114,0,0.00180596,0.00180596,0.00180596
100,1206.73,1.99178,2.28643,2.04259,2.12603,0,0.23284,0.27273,0.14242,0.05863,0.12285,0.06818,0.01305,0.00457,2.10074,1.74333,2.39023,2.64342,0,0.00180398,0.00180398,0.00180398
101,1219.12,1.92585,2.34232,2.18996,2.0062,0,0.16839,0.25,0.12749,0.04849,0.03234,0.02273,0.00337,0.00042,2.07301,1.7862,2.64995,2.61792,0,0.001802,0.001802,0.001802
102,1231.46,1.91343,2.17814,2.20126,2.03913,0,0.14002,0.20455,0.1031,0.03293,0.01014,0.02273,0.00152,0.00033,2.18798,1.74964,2.65848,2.67167,0,0.00180002,0.00180002,0.00180002
103,1243.83,1.81218,2.19877,1.93434,1.86537,0,0.13284,0.31818,0.08951,0.03129,0.07095,0.04545,0.00758,0.00168,2.28592,1.71948,2.51483,2.79852,0,0.00179804,0.00179804,0.00179804
104,1256.05,1.81903,2.15521,2.10366,1.92562,0,0.19936,0.29545,0.15203,0.05836,0.05778,0.04545,0.03683,0.01018,2.31537,1.71183,2.59528,2.81227,0,0.00179606,0.00179606,0.00179606
105,1268.42,1.90956,2.18372,2.18908,1.96459,0,0.15064,0.24992,0.14121,0.04867,0.05846,0.04545,0.03219,0.00643,2.23945,1.69849,2.43857,2.74158,0,0.00179408,0.00179408,0.00179408
106,1280.79,1.91786,2.27104,2.21299,1.88445,0,0.13035,0.20455,0.13277,0.0501,0.1342,0.04545,0.03185,0.00863,2.38238,1.7131,2.50781,2.81372,0,0.0017921,0.0017921,0.0017921
107,1293.3,1.90568,2.30068,2.1609,2.02975,0,0.18979,0.27273,0.14978,0.05701,0.10652,0.09091,0.04069,0.01198,2.40517,1.75805,2.68001,2.82696,0,0.00179012,0.00179012,0.00179012
108,1305.5,1.93698,2.31595,2.41475,1.92684,0,0.15374,0.3386,0.15423,0.05879,0.19548,0.06818,0.04759,0.00889,2.37952,1.66736,2.39617,2.72899,0,0.00178814,0.00178814,0.00178814
109,1318.22,1.87734,2.19602,2.1997,1.97599,0,0.24794,0.38967,0.20931,0.08332,0.02697,0.04545,0.00309,0.0007,2.22302,1.74686,2.42747,2.67111,0,0.00178616,0.00178616,0.00178616
110,1330.65,1.98897,2.21904,2.08694,1.99394,0,0.12427,0.25,0.09666,0.03132,0.05535,0.04545,0.00714,0.00112,2.31266,1.80292,2.84016,2.74889,0,0.00178418,0.00178418,0.00178418
111,1343.15,1.92526,2.27705,2.05184,2.04514,0,0.13159,0.40909,0.1194,0.05096,0.03624,0.04545,0.03183,0.00852,2.09562,1.70883,2.56426,2.64337,0,0.0017822,0.0017822,0.0017822
112,1355.35,1.83038,2.27139,2.13864,1.88556,0,0.22672,0.29545,0.13301,0.05562,0.06596,0.06818,0.03271,0.01135,2.23028,1.75293,2.51906,2.7524,0,0.00178022,0.00178022,0.00178022
